Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,Strikerate,WireCat,ISIN,Fullname,LotSize,AllowedToTrade,QtyLimit,Multiplier,Underlyer,Root,TickSize
N,D,59313,NIFTY 20 Oct 2022 PE 17150.00,XX,20-10-2022 14:30,PE,17150, ,NIFTY,NIFTY 20 Oct 2022 PE 17150.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59314,NIFTY 20 Oct 2022 CE 17200.00,XX,20-10-2022 14:30,CE,17200, ,NIFTY,NIFTY 20 Oct 2022 CE 17200.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59315,NIFTY 20 Oct 2022 PE 17200.00,XX,20-10-2022 14:30,PE,17200, ,NIFTY,NIFTY 20 Oct 2022 PE 17200.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59316,NIFTY 20 Oct 2022 CE 17250.00,XX,20-10-2022 14:30,CE,17250, ,NIFTY,NIFTY 20 Oct 2022 CE 17250.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59317,NIFTY 20 Oct 2022 PE 17250.00,XX,20-10-2022 14:30,PE,17250, ,NIFTY,NIFTY 20 Oct 2022 PE 17250.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59318,NIFTY 20 Oct 2022 CE 17300.00,XX,20-10-2022 14:30,CE,17300, ,NIFTY,NIFTY 20 Oct 2022 CE 17300.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59319,NIFTY 20 Oct 2022 PE 17300.00,XX,20-10-2022 14:30,PE,17300, ,NIFTY,NIFTY 20 Oct 2022 PE 17300.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59320,NIFTY 20 Oct 2022 CE 17350.00,XX,20-10-2022 14:30,CE,17350, ,NIFTY,NIFTY 20 Oct 2022 CE 17350.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59321,NIFTY 20 Oct 2022 PE 17350.00,XX,20-10-2022 14:30,PE,17350, ,NIFTY,NIFTY 20 Oct 2022 PE 17350.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59322,NIFTY 20 Oct 2022 CE 17400.00,XX,20-10-2022 14:30,CE,17400, ,NIFTY,NIFTY 20 Oct 2022 CE 17400.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59323,NIFTY 20 Oct 2022 PE 17400.00,XX,20-10-2022 14:30,PE,17400, ,NIFTY,NIFTY 20 Oct 2022 PE 17400.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59324,NIFTY 20 Oct 2022 CE 17450.00,XX,20-10-2022 14:30,CE,17450, ,NIFTY,NIFTY 20 Oct 2022 CE 17450.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59325,NIFTY 20 Oct 2022 PE 17450.00,XX,20-10-2022 14:30,PE,17450, ,NIFTY,NIFTY 20 Oct 2022 PE 17450.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59326,NIFTY 20 Oct 2022 CE 17500.00,XX,20-10-2022 14:30,CE,17500, ,NIFTY,NIFTY 20 Oct 2022 CE 17500.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59327,NIFTY 20 Oct 2022 PE 17500.00,XX,20-10-2022 14:30,PE,17500, ,NIFTY,NIFTY 20 Oct 2022 PE 17500.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59328,NIFTY 20 Oct 2022 CE 17550.00,XX,20-10-2022 14:30,CE,17550, ,NIFTY,NIFTY 20 Oct 2022 CE 17550.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59329,NIFTY 20 Oct 2022 PE 17550.00,XX,20-10-2022 14:30,PE,17550, ,NIFTY,NIFTY 20 Oct 2022 PE 17550.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59330,NIFTY 20 Oct 2022 CE 17600.00,XX,20-10-2022 14:30,CE,17600, ,NIFTY,NIFTY 20 Oct 2022 CE 17600.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59331,NIFTY 20 Oct 2022 PE 17600.00,XX,20-10-2022 14:30,PE,17600, ,NIFTY,NIFTY 20 Oct 2022 PE 17600.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59332,NIFTY 20 Oct 2022 CE 17650.00,XX,20-10-2022 14:30,CE,17650, ,NIFTY,NIFTY 20 Oct 2022 CE 17650.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59333,NIFTY 20 Oct 2022 PE 17650.00,XX,20-10-2022 14:30,PE,17650, ,NIFTY,NIFTY 20 Oct 2022 PE 17650.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59334,NIFTY 20 Oct 2022 CE 17700.00,XX,20-10-2022 14:30,CE,17700, ,NIFTY,NIFTY 20 Oct 2022 CE 17700.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59335,NIFTY 20 Oct 2022 PE 17700.00,XX,20-10-2022 14:30,PE,17700, ,NIFTY,NIFTY 20 Oct 2022 PE 17700.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59336,NIFTY 20 Oct 2022 CE 17750.00,XX,20-10-2022 14:30,CE,17750, ,NIFTY,NIFTY 20 Oct 2022 CE 17750.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59337,NIFTY 20 Oct 2022 PE 17750.00,XX,20-10-2022 14:30,PE,17750, ,NIFTY,NIFTY 20 Oct 2022 PE 17750.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59338,NIFTY 20 Oct 2022 CE 17800.00,XX,20-10-2022 14:30,CE,17800, ,NIFTY,NIFTY 20 Oct 2022 CE 17800.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59339,NIFTY 20 Oct 2022 PE 17800.00,XX,20-10-2022 14:30,PE,17800, ,NIFTY,NIFTY 20 Oct 2022 PE 17800.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59340,NIFTY 20 Oct 2022 CE 17850.00,XX,20-10-2022 14:30,CE,17850, ,NIFTY,NIFTY 20 Oct 2022 CE 17850.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59341,NIFTY 20 Oct 2022 PE 17850.00,XX,20-10-2022 14:30,PE,17850, ,NIFTY,NIFTY 20 Oct 2022 PE 17850.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59342,NIFTY 20 Oct 2022 CE 17900.00,XX,20-10-2022 14:30,CE,17900, ,NIFTY,NIFTY 20 Oct 2022 CE 17900.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59343,NIFTY 20 Oct 2022 PE 17900.00,XX,20-10-2022 14:30,PE,17900, ,NIFTY,NIFTY 20 Oct 2022 PE 17900.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59344,NIFTY 20 Oct 2022 CE 17950.00,XX,20-10-2022 14:30,CE,17950, ,NIFTY,NIFTY 20 Oct 2022 CE 17950.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59345,NIFTY 20 Oct 2022 PE 17950.00,XX,20-10-2022 14:30,PE,17950, ,NIFTY,NIFTY 20 Oct 2022 PE 17950.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59346,NIFTY 20 Oct 2022 CE 18000.00,XX,20-10-2022 14:30,CE,18000, ,NIFTY,NIFTY 20 Oct 2022 CE 18000.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59347,NIFTY 20 Oct 2022 PE 18000.00,XX,20-10-2022 14:30,PE,18000, ,NIFTY,NIFTY 20 Oct 2022 PE 18000.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59348,NIFTY 20 Oct 2022 CE 18050.00,XX,20-10-2022 14:30,CE,18050, ,NIFTY,NIFTY 20 Oct 2022 CE 18050.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59349,NIFTY 20 Oct 2022 PE 18050.00,XX,20-10-2022 14:30,PE,18050, ,NIFTY,NIFTY 20 Oct 2022 PE 18050.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59350,NIFTY 20 Oct 2022 CE 18100.00,XX,20-10-2022 14:30,CE,18100, ,NIFTY,NIFTY 20 Oct 2022 CE 18100.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59351,NIFTY 20 Oct 2022 PE 18100.00,XX,20-10-2022 14:30,PE,18100, ,NIFTY,NIFTY 20 Oct 2022 PE 18100.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59352,NIFTY 20 Oct 2022 CE 18150.00,XX,20-10-2022 14:30,CE,18150, ,NIFTY,NIFTY 20 Oct 2022 CE 18150.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59353,NIFTY 20 Oct 2022 PE 18150.00,XX,20-10-2022 14:30,PE,18150, ,NIFTY,NIFTY 20 Oct 2022 PE 18150.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59354,NIFTY 20 Oct 2022 CE 18200.00,XX,20-10-2022 14:30,CE,18200, ,NIFTY,NIFTY 20 Oct 2022 CE 18200.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59355,NIFTY 20 Oct 2022 PE 18200.00,XX,20-10-2022 14:30,PE,18200, ,NIFTY,NIFTY 20 Oct 2022 PE 18200.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59356,NIFTY 20 Oct 2022 CE 18250.00,XX,20-10-2022 14:30,CE,18250, ,NIFTY,NIFTY 20 Oct 2022 CE 18250.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59357,NIFTY 20 Oct 2022 PE 18250.00,XX,20-10-2022 14:30,PE,18250, ,NIFTY,NIFTY 20 Oct 2022 PE 18250.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59358,NIFTY 20 Oct 2022 CE 18300.00,XX,20-10-2022 14:30,CE,18300, ,NIFTY,NIFTY 20 Oct 2022 CE 18300.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59359,NIFTY 20 Oct 2022 PE 18300.00,XX,20-10-2022 14:30,PE,18300, ,NIFTY,NIFTY 20 Oct 2022 PE 18300.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59360,NIFTY 20 Oct 2022 CE 18350.00,XX,20-10-2022 14:30,CE,18350, ,NIFTY,NIFTY 20 Oct 2022 CE 18350.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59361,NIFTY 20 Oct 2022 PE 18350.00,XX,20-10-2022 14:30,PE,18350, ,NIFTY,NIFTY 20 Oct 2022 PE 18350.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59362,NIFTY 20 Oct 2022 CE 18400.00,XX,20-10-2022 14:30,CE,18400, ,NIFTY,NIFTY 20 Oct 2022 CE 18400.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59363,NIFTY 20 Oct 2022 PE 18400.00,XX,20-10-2022 14:30,PE,18400, ,NIFTY,NIFTY 20 Oct 2022 PE 18400.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59364,NIFTY 20 Oct 2022 CE 18450.00,XX,20-10-2022 14:30,CE,18450, ,NIFTY,NIFTY 20 Oct 2022 CE 18450.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59365,NIFTY 20 Oct 2022 PE 18450.00,XX,20-10-2022 14:30,PE,18450, ,NIFTY,NIFTY 20 Oct 2022 PE 18450.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59366,NIFTY 20 Oct 2022 CE 18500.00,XX,20-10-2022 14:30,CE,18500, ,NIFTY,NIFTY 20 Oct 2022 CE 18500.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59367,NIFTY 20 Oct 2022 PE 18500.00,XX,20-10-2022 14:30,PE,18500, ,NIFTY,NIFTY 20 Oct 2022 PE 18500.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59368,NIFTY 20 Oct 2022 CE 18550.00,XX,20-10-2022 14:30,CE,18550, ,NIFTY,NIFTY 20 Oct 2022 CE 18550.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59369,NIFTY 20 Oct 2022 PE 18550.00,XX,20-10-2022 14:30,PE,18550, ,NIFTY,NIFTY 20 Oct 2022 PE 18550.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59370,NIFTY 20 Oct 2022 CE 18600.00,XX,20-10-2022 14:30,CE,18600, ,NIFTY,NIFTY 20 Oct 2022 CE 18600.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59371,NIFTY 20 Oct 2022 PE 18600.00,XX,20-10-2022 14:30,PE,18600, ,NIFTY,NIFTY 20 Oct 2022 PE 18600.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59372,NIFTY 20 Oct 2022 CE 18650.00,XX,20-10-2022 14:30,CE,18650, ,NIFTY,NIFTY 20 Oct 2022 CE 18650.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59373,NIFTY 20 Oct 2022 PE 18650.00,XX,20-10-2022 14:30,PE,18650, ,NIFTY,NIFTY 20 Oct 2022 PE 18650.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59374,NIFTY 20 Oct 2022 CE 18700.00,XX,20-10-2022 14:30,CE,18700, ,NIFTY,NIFTY 20 Oct 2022 CE 18700.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59375,NIFTY 20 Oct 2022 PE 18700.00,XX,20-10-2022 14:30,PE,18700, ,NIFTY,NIFTY 20 Oct 2022 PE 18700.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59376,NIFTY 20 Oct 2022 CE 18750.00,XX,20-10-2022 14:30,CE,18750, ,NIFTY,NIFTY 20 Oct 2022 CE 18750.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59377,NIFTY 20 Oct 2022 PE 18750.00,XX,20-10-2022 14:30,PE,18750, ,NIFTY,NIFTY 20 Oct 2022 PE 18750.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59378,NIFTY 20 Oct 2022 CE 18800.00,XX,20-10-2022 14:30,CE,18800, ,NIFTY,NIFTY 20 Oct 2022 CE 18800.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59379,NIFTY 20 Oct 2022 PE 18800.00,XX,20-10-2022 14:30,PE,18800, ,NIFTY,NIFTY 20 Oct 2022 PE 18800.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59380,NIFTY 20 Oct 2022 CE 18850.00,XX,20-10-2022 14:30,CE,18850, ,NIFTY,NIFTY 20 Oct 2022 CE 18850.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59381,NIFTY 20 Oct 2022 PE 18850.00,XX,20-10-2022 14:30,PE,18850, ,NIFTY,NIFTY 20 Oct 2022 PE 18850.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59382,NIFTY 20 Oct 2022 CE 18900.00,XX,20-10-2022 14:30,CE,18900, ,NIFTY,NIFTY 20 Oct 2022 CE 18900.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59383,NIFTY 20 Oct 2022 PE 18900.00,XX,20-10-2022 14:30,PE,18900, ,NIFTY,NIFTY 20 Oct 2022 PE 18900.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59384,NIFTY 20 Oct 2022 CE 18950.00,XX,20-10-2022 14:30,CE,18950, ,NIFTY,NIFTY 20 Oct 2022 CE 18950.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59385,NIFTY 20 Oct 2022 PE 18950.00,XX,20-10-2022 14:30,PE,18950, ,NIFTY,NIFTY 20 Oct 2022 PE 18950.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59386,NIFTY 20 Oct 2022 CE 19000.00,XX,20-10-2022 14:30,CE,19000, ,NIFTY,NIFTY 20 Oct 2022 CE 19000.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59387,NIFTY 20 Oct 2022 PE 19000.00,XX,20-10-2022 14:30,PE,19000, ,NIFTY,NIFTY 20 Oct 2022 PE 19000.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59388,NIFTY 20 Oct 2022 CE 19050.00,XX,20-10-2022 14:30,CE,19050, ,NIFTY,NIFTY 20 Oct 2022 CE 19050.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59389,NIFTY 20 Oct 2022 PE 19050.00,XX,20-10-2022 14:30,PE,19050, ,NIFTY,NIFTY 20 Oct 2022 PE 19050.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59390,NIFTY 20 Oct 2022 CE 19100.00,XX,20-10-2022 14:30,CE,19100, ,NIFTY,NIFTY 20 Oct 2022 CE 19100.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59391,NIFTY 20 Oct 2022 PE 19100.00,XX,20-10-2022 14:30,PE,19100, ,NIFTY,NIFTY 20 Oct 2022 PE 19100.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59392,NIFTY 20 Oct 2022 CE 19150.00,XX,20-10-2022 14:30,CE,19150, ,NIFTY,NIFTY 20 Oct 2022 CE 19150.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59393,NIFTY 20 Oct 2022 PE 19150.00,XX,20-10-2022 14:30,PE,19150, ,NIFTY,NIFTY 20 Oct 2022 PE 19150.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59394,NIFTY 20 Oct 2022 CE 19200.00,XX,20-10-2022 14:30,CE,19200, ,NIFTY,NIFTY 20 Oct 2022 CE 19200.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59396,NIFTY 20 Oct 2022 PE 19200.00,XX,20-10-2022 14:30,PE,19200, ,NIFTY,NIFTY 20 Oct 2022 PE 19200.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59397,NIFTY 20 Oct 2022 CE 19250.00,XX,20-10-2022 14:30,CE,19250, ,NIFTY,NIFTY 20 Oct 2022 CE 19250.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59398,NIFTY 20 Oct 2022 PE 19250.00,XX,20-10-2022 14:30,PE,19250, ,NIFTY,NIFTY 20 Oct 2022 PE 19250.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59399,NIFTY 20 Oct 2022 CE 19300.00,XX,20-10-2022 14:30,CE,19300, ,NIFTY,NIFTY 20 Oct 2022 CE 19300.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59400,NIFTY 20 Oct 2022 PE 19300.00,XX,20-10-2022 14:30,PE,19300, ,NIFTY,NIFTY 20 Oct 2022 PE 19300.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59401,NIFTY 20 Oct 2022 CE 19350.00,XX,20-10-2022 14:30,CE,19350, ,NIFTY,NIFTY 20 Oct 2022 CE 19350.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59402,NIFTY 20 Oct 2022 PE 19350.00,XX,20-10-2022 14:30,PE,19350, ,NIFTY,NIFTY 20 Oct 2022 PE 19350.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59403,NIFTY 20 Oct 2022 CE 19400.00,XX,20-10-2022 14:30,CE,19400, ,NIFTY,NIFTY 20 Oct 2022 CE 19400.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59404,NIFTY 20 Oct 2022 PE 19400.00,XX,20-10-2022 14:30,PE,19400, ,NIFTY,NIFTY 20 Oct 2022 PE 19400.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59405,NIFTY 20 Oct 2022 CE 19450.00,XX,20-10-2022 14:30,CE,19450, ,NIFTY,NIFTY 20 Oct 2022 CE 19450.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59406,NIFTY 20 Oct 2022 PE 19450.00,XX,20-10-2022 14:30,PE,19450, ,NIFTY,NIFTY 20 Oct 2022 PE 19450.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59407,NIFTY 20 Oct 2022 CE 19500.00,XX,20-10-2022 14:30,CE,19500, ,NIFTY,NIFTY 20 Oct 2022 CE 19500.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59408,NIFTY 20 Oct 2022 PE 19500.00,XX,20-10-2022 14:30,PE,19500, ,NIFTY,NIFTY 20 Oct 2022 PE 19500.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59409,NIFTY 20 Oct 2022 CE 19550.00,XX,20-10-2022 14:30,CE,19550, ,NIFTY,NIFTY 20 Oct 2022 CE 19550.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59410,NIFTY 20 Oct 2022 PE 19550.00,XX,20-10-2022 14:30,PE,19550, ,NIFTY,NIFTY 20 Oct 2022 PE 19550.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59411,NIFTY 20 Oct 2022 CE 19600.00,XX,20-10-2022 14:30,CE,19600, ,NIFTY,NIFTY 20 Oct 2022 CE 19600.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59412,NIFTY 20 Oct 2022 PE 19600.00,XX,20-10-2022 14:30,PE,19600, ,NIFTY,NIFTY 20 Oct 2022 PE 19600.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59413,NIFTY 20 Oct 2022 CE 19650.00,XX,20-10-2022 14:30,CE,19650, ,NIFTY,NIFTY 20 Oct 2022 CE 19650.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59414,NIFTY 20 Oct 2022 PE 19650.00,XX,20-10-2022 14:30,PE,19650, ,NIFTY,NIFTY 20 Oct 2022 PE 19650.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59415,NIFTY 20 Oct 2022 CE 19700.00,XX,20-10-2022 14:30,CE,19700, ,NIFTY,NIFTY 20 Oct 2022 CE 19700.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59416,NIFTY 20 Oct 2022 PE 19700.00,XX,20-10-2022 14:30,PE,19700, ,NIFTY,NIFTY 20 Oct 2022 PE 19700.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59417,NIFTY 20 Oct 2022 CE 19750.00,XX,20-10-2022 14:30,CE,19750, ,NIFTY,NIFTY 20 Oct 2022 CE 19750.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59418,NIFTY 20 Oct 2022 PE 19750.00,XX,20-10-2022 14:30,PE,19750, ,NIFTY,NIFTY 20 Oct 2022 PE 19750.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59419,NIFTY 20 Oct 2022 CE 19800.00,XX,20-10-2022 14:30,CE,19800, ,NIFTY,NIFTY 20 Oct 2022 CE 19800.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59420,NIFTY 20 Oct 2022 PE 19800.00,XX,20-10-2022 14:30,PE,19800, ,NIFTY,NIFTY 20 Oct 2022 PE 19800.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59421,NIFTY 20 Oct 2022 CE 19850.00,XX,20-10-2022 14:30,CE,19850, ,NIFTY,NIFTY 20 Oct 2022 CE 19850.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59422,NIFTY 20 Oct 2022 PE 19850.00,XX,20-10-2022 14:30,PE,19850, ,NIFTY,NIFTY 20 Oct 2022 PE 19850.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59423,NIFTY 20 Oct 2022 CE 19900.00,XX,20-10-2022 14:30,CE,19900, ,NIFTY,NIFTY 20 Oct 2022 CE 19900.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59424,NIFTY 20 Oct 2022 PE 19900.00,XX,20-10-2022 14:30,PE,19900, ,NIFTY,NIFTY 20 Oct 2022 PE 19900.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59425,NIFTY 20 Oct 2022 CE 19950.00,XX,20-10-2022 14:30,CE,19950, ,NIFTY,NIFTY 20 Oct 2022 CE 19950.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59426,NIFTY 20 Oct 2022 PE 19950.00,XX,20-10-2022 14:30,PE,19950, ,NIFTY,NIFTY 20 Oct 2022 PE 19950.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59427,NIFTY 20 Oct 2022 CE 20000.00,XX,20-10-2022 14:30,CE,20000, ,NIFTY,NIFTY 20 Oct 2022 CE 20000.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59428,NIFTY 20 Oct 2022 PE 20000.00,XX,20-10-2022 14:30,PE,20000, ,NIFTY,NIFTY 20 Oct 2022 PE 20000.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59429,NIFTY 20 Oct 2022 CE 20050.00,XX,20-10-2022 14:30,CE,20050, ,NIFTY,NIFTY 20 Oct 2022 CE 20050.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59430,NIFTY 20 Oct 2022 PE 20050.00,XX,20-10-2022 14:30,PE,20050, ,NIFTY,NIFTY 20 Oct 2022 PE 20050.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59431,NIFTY 20 Oct 2022 CE 20100.00,XX,20-10-2022 14:30,CE,20100, ,NIFTY,NIFTY 20 Oct 2022 CE 20100.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59432,NIFTY 20 Oct 2022 PE 20100.00,XX,20-10-2022 14:30,PE,20100, ,NIFTY,NIFTY 20 Oct 2022 PE 20100.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59433,NIFTY 20 Oct 2022 CE 20150.00,XX,20-10-2022 14:30,CE,20150, ,NIFTY,NIFTY 20 Oct 2022 CE 20150.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59434,NIFTY 20 Oct 2022 PE 20150.00,XX,20-10-2022 14:30,PE,20150, ,NIFTY,NIFTY 20 Oct 2022 PE 20150.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59435,NIFTY 20 Oct 2022 CE 20200.00,XX,20-10-2022 14:30,CE,20200, ,NIFTY,NIFTY 20 Oct 2022 CE 20200.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59436,NIFTY 20 Oct 2022 PE 20200.00,XX,20-10-2022 14:30,PE,20200, ,NIFTY,NIFTY 20 Oct 2022 PE 20200.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59437,NIFTY 20 Oct 2022 CE 20250.00,XX,20-10-2022 14:30,CE,20250, ,NIFTY,NIFTY 20 Oct 2022 CE 20250.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59438,NIFTY 20 Oct 2022 PE 20250.00,XX,20-10-2022 14:30,PE,20250, ,NIFTY,NIFTY 20 Oct 2022 PE 20250.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59439,NIFTY 20 Oct 2022 CE 20300.00,XX,20-10-2022 14:30,CE,20300, ,NIFTY,NIFTY 20 Oct 2022 CE 20300.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,59440,NIFTY 20 Oct 2022 PE 20300.00,XX,20-10-2022 14:30,PE,20300, ,NIFTY,NIFTY 20 Oct 2022 PE 20300.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
